Provider,total_claims,num_inpatient_claims,num_outpatient_claims,total_claim_amount,avg_claim_amount,max_claim_amount,std_claim_amount,unique_patients,unique_physicians,avg_claim_duration,avg_patient_age,avg_num_diagnosis_codes,avg_num_procedure_codes,total_deductible_paid,claims_per_patient,claims_per_physician,inpatient_ratio,PotentialFraud
PRV54726,34,2,32,33290,979.1176470588235,22000,3846.382296862669,34,26,1.8823529411764706,73.8529411764706,2.323529411764706,0.058823529411764705,2286.0,1.0,1.3076923076923077,0.058823529411764705,0
PRV54727,59,0,59,24270,411.35593220338984,3300,626.6398009171718,59,47,1.7118644067796611,77.88135593220339,2.6610169491525424,0.0,370.0,1.0,1.2553191489361701,0.0,0
PRV54728,11,2,9,13690,1244.5454545454545,6000,2001.596181233186,11,9,3.1818181818181817,76.36363636363636,3.090909090909091,0.18181818181818182,2136.0,1.0,1.2222222222222223,0.18181818181818182,0
PRV54730,40,0,40,9450,236.25,2700,509.0044959753076,39,21,1.875,72.0,2.575,0.0,0.0,1.0256410256410255,1.9047619047619047,0.0,0
PRV54734,138,0,138,42870,310.6521739130435,3300,667.5712668937309,127,38,1.108695652173913,73.65217391304348,2.630434782608696,0.0,390.0,1.0866141732283465,3.6315789473684212,0.0,0
PRV54735,38,5,33,59710,1571.3157894736842,20000,4090.0163027842877,38,28,2.473684210526316,75.92105263157895,3.9473684210526314,0.10526315789473684,5600.0,1.0,1.3571428571428572,0.13157894736842105,0
PRV54737,35,13,22,169510,4843.142857142857,42000,8883.725626582765,35,23,4.228571428571429,77.2,4.6,0.37142857142857144,13884.0,1.0,1.5217391304347827,0.37142857142857144,0
PRV54739,186,45,141,632650,3401.3440860215055,57000,8286.703372165683,180,41,2.3118279569892475,74.38709677419355,3.8870967741935485,0.20967741935483872,45126.0,1.0333333333333334,4.536585365853658,0.24193548387096775,1
PRV54741,177,0,177,47650,269.2090395480226,3300,560.7112430651276,171,90,0.8361581920903954,73.99435028248588,2.689265536723164,0.0,960.0,1.0350877192982457,1.9666666666666666,0.0,0
PRV54742,1892,231,1661,2969530,1569.5190274841439,125000,5567.776485097408,989,15,1.885306553911205,74.67706131078224,3.2299154334038054,0.09460887949260043,245058.0,1.9130434782608696,126.13333333333334,0.12209302325581395,1
PRV54743,80,7,73,87470,1093.375,18000,3227.130223255346,77,56,2.075,72.4125,2.95,0.0875,6538.0,1.0389610389610389,1.4285714285714286,0.0875,1
PRV54745,828,10,818,295740,357.17391304347825,14000,1083.7568379785212,502,23,1.2330917874396135,75.10386473429952,2.778985507246377,0.010869565217391304,13090.0,1.649402390438247,36.0,0.012077294685990338,0
PRV54747,21,0,21,5420,258.0952380952381,2700,588.1464022470856,20,18,1.0476190476190477,73.57142857142857,2.5714285714285716,0.0,160.0,1.05,1.1666666666666667,0.0,0
PRV54748,85,0,85,32110,377.7647058823529,2800,626.1111579207235,83,38,2.1176470588235294,76.18823529411765,2.364705882352941,0.0,290.0,1.0240963855421688,2.236842105263158,0.0,0
PRV54753,16,0,16,7780,486.25,3300,809.2043417250469,16,9,1.9375,75.6875,2.4375,0.0,0.0,1.0,1.7777777777777777,0.0,0
PRV54756,19,3,16,17390,915.2631578947369,4000,1337.7068621797555,19,13,2.473684210526316,70.10526315789474,3.263157894736842,0.0,3254.0,1.0,1.4615384615384615,0.15789473684210525,0
PRV54757,65,15,50,117290,1804.4615384615386,16000,3468.1785703959717,65,50,2.0923076923076924,77.56923076923077,3.9846153846153847,0.15384615384615385,13904.0,1.0,1.3,0.23076923076923078,0
PRV54758,95,0,95,25690,270.42105263157896,3300,601.533352375541,93,68,1.6526315789473685,74.50526315789473,2.6736842105263157,0.0,420.0,1.021505376344086,1.3970588235294117,0.0,0
PRV54759,44,5,39,45140,1025.909090909091,15000,2659.034024797673,44,22,1.5,71.93181818181819,3.5681818181818183,0.06818181818181818,5380.0,1.0,2.0,0.11363636363636363,0
PRV54760,31,24,7,195090,6293.225806451613,38000,7133.484135678617,29,10,3.967741935483871,78.06451612903226,7.096774193548387,0.6451612903225806,25632.0,1.0689655172413792,3.1,0.7741935483870968,0
PRV54761,822,0,822,216040,262.82238442822387,3300,555.2798858283214,483,8,1.6313868613138687,74.09610705596107,2.670316301703163,0.0,2290.0,1.7018633540372672,102.75,0.0,0
PRV54763,34,0,34,11770,346.1764705882353,3300,731.7021032595427,33,23,1.5588235294117647,73.26470588235294,2.588235294117647,0.0,0.0,1.0303030303030303,1.4782608695652173,0.0,0
PRV54764,51,13,38,162080,3178.0392156862745,34000,6854.489337538676,48,36,1.7450980392156863,74.31372549019608,3.8823529411764706,0.2549019607843137,14064.0,1.0625,1.4166666666666667,0.2549019607843137,0
PRV54765,239,196,43,2000500,8370.292887029289,57000,9039.273200755155,201,32,4.510460251046025,74.2928870292887,7.112970711297071,0.5815899581589958,205136.0,1.1890547263681592,7.46875,0.8200836820083682,1
PRV54767,63,8,55,62080,985.3968253968254,10000,2229.680886611084,62,35,1.0634920634920635,74.66666666666667,3.365079365079365,0.031746031746031744,8624.0,1.0161290322580645,1.8,0.12698412698412698,0
PRV54768,32,7,25,79420,2481.875,17000,4872.824204278916,31,26,3.34375,69.90625,3.28125,0.09375,6478.0,1.032258064516129,1.2307692307692308,0.21875,0
PRV54771,85,12,73,171560,2018.3529411764705,38000,6209.498071706036,80,50,1.4470588235294117,73.82352941176471,3.552941176470588,0.11764705882352941,12906.0,1.0625,1.7,0.1411764705882353,1
PRV54772,2115,109,2006,1751320,828.0472813238771,57000,3247.633854867986,1061,42,1.7546099290780142,74.57730496453901,2.9442080378250592,0.04018912529550828,120824.0,1.993402450518379,50.357142857142854,0.051536643026004726,1
PRV54773,34,10,24,160210,4712.058823529412,38000,9749.523929142375,34,24,4.088235294117647,74.52941176470588,4.705882352941177,0.2647058823529412,9822.0,1.0,1.4166666666666667,0.29411764705882354,0
PRV54774,488,5,483,203170,416.33196721311475,33000,1711.853069831821,264,15,1.7336065573770492,73.49795081967213,2.682377049180328,0.00819672131147541,6650.0,1.8484848484848484,32.53333333333333,0.010245901639344262,0
PRV54776,37,5,32,37450,1012.1621621621622,15000,2624.852519809589,37,31,1.8108108108108107,74.21621621621621,3.081081081081081,0.10810810810810811,5340.0,1.0,1.1935483870967742,0.13513513513513514,0
PRV54778,1672,64,1608,998160,596.9856459330143,33000,2205.285502109463,857,8,1.8026315789473684,75.37679425837321,2.909688995215311,0.025119617224880382,72234.0,1.9509918319719954,209.0,0.03827751196172249,1
PRV54779,31,9,22,120680,3892.9032258064517,34000,7214.50954375897,31,26,1.935483870967742,71.80645161290323,4.096774193548387,0.22580645161290322,9612.0,1.0,1.1923076923076923,0.2903225806451613,0
PRV54780,21,0,21,4950,235.71428571428572,2400,512.9285664551295,21,9,1.9047619047619047,78.42857142857143,2.380952380952381,0.0,50.0,1.0,2.3333333333333335,0.0,0
PRV54781,205,71,134,776560,3788.0975609756097,53000,7315.054299333661,189,44,3.029268292682927,74.9560975609756,4.507317073170731,0.24878048780487805,75070.0,1.0846560846560847,4.659090909090909,0.3463414634146341,1
PRV54783,28,0,28,20530,733.2142857142857,3300,1031.6332020112882,26,14,2.892857142857143,75.39285714285714,2.3214285714285716,0.0,180.0,1.0769230769230769,2.0,0.0,0
PRV54784,9,0,9,1520,168.88888888888889,600,245.27762048566746,9,4,0.7777777777777778,76.44444444444444,1.6666666666666667,0.0,0.0,1.0,2.25,0.0,0
PRV54785,8,2,6,26330,3291.25,17000,6031.729052033327,8,7,4.25,69.375,4.125,0.125,2236.0,1.0,1.1428571428571428,0.25,0
PRV54786,1316,0,1316,415900,316.03343465045594,11900,749.1815024385636,697,9,1.7765957446808511,74.02963525835867,2.599544072948328,0.0,3400.0,1.8880918220946916,146.22222222222223,0.0,1
PRV54787,77,24,53,297820,3867.7922077922076,55000,8740.909055364267,76,48,2.0259740259740258,72.46753246753246,4.324675324675325,0.2857142857142857,24724.0,1.013157894736842,1.6041666666666667,0.3116883116883117,0
PRV54789,3,3,0,30000,10000.0,14000,3605.5512754639894,3,3,4.333333333333333,74.66666666666667,7.666666666666667,0.3333333333333333,3204.0,1.0,1.0,1.0,0
PRV54790,8,0,8,3560,445.0,1800,631.2572488975586,8,2,3.0,75.0,3.125,0.0,0.0,1.0,4.0,0.0,0
PRV54792,22,0,22,5390,245.0,1300,322.57520348712774,22,2,1.0909090909090908,75.72727272727273,2.1818181818181817,0.0,60.0,1.0,11.0,0.0,0
PRV54793,10,0,10,3820,382.0,2500,762.6824007701007,5,3,2.8,67.6,1.9,0.0,0.0,2.0,3.3333333333333335,0.0,0
PRV54794,3,0,3,450,150.0,300,130.7669683062202,3,3,0.0,74.66666666666667,3.0,0.0,0.0,1.0,1.0,0.0,0
PRV54795,21,0,21,7510,357.6190476190476,3300,823.6559036509407,21,6,0.9523809523809523,79.0952380952381,2.619047619047619,0.0,60.0,1.0,3.5,0.0,0
PRV54796,2,0,2,1700,850.0,1100,353.5533905932738,2,1,0.0,51.0,2.5,0.0,0.0,1.0,2.0,0.0,0
PRV54798,5,0,5,290,58.0,100,37.013511046643494,5,1,4.0,83.6,4.4,0.0,0.0,1.0,5.0,0.0,0
PRV54799,1,0,1,100,100.0,100,0.0,1,1,0.0,67.0,3.0,0.0,0.0,1.0,1.0,0.0,0
PRV54800,2,0,2,500,250.0,400,212.13203435596427,2,2,0.0,66.5,2.5,0.0,0.0,1.0,1.0,0.0,0
PRV54802,17,0,17,1770,104.11764705882354,500,119.89885443204888,17,4,1.5294117647058822,77.41176470588235,3.1176470588235294,0.0,0.0,1.0,4.25,0.0,0
PRV54803,3,0,3,1880,626.6666666666666,1800,1016.1856785712606,3,2,0.0,70.33333333333333,2.6666666666666665,0.0,0.0,1.0,1.5,0.0,0
PRV54805,5,0,5,270,54.0,200,85.32291603080617,5,1,4.0,75.4,2.2,0.0,0.0,1.0,5.0,0.0,0
PRV54806,75,0,75,13300,177.33333333333334,2000,310.81989802618654,56,1,1.1866666666666668,75.4,2.3466666666666667,0.0,510.0,1.3392857142857142,75.0,0.0,0
PRV54808,32,0,32,15140,473.125,4020,941.4588456563123,32,3,0.03125,70.03125,2.5,0.0,110.0,1.0,10.666666666666666,0.0,1
PRV54809,55,0,55,21170,384.90909090909093,3300,724.3435667510291,53,4,0.8909090909090909,75.67272727272727,2.9272727272727272,0.0,160.0,1.0377358490566038,13.75,0.0,0
PRV54810,7,0,7,3800,542.8571428571429,2700,990.7693018679018,7,2,2.857142857142857,71.0,2.142857142857143,0.0,40.0,1.0,3.5,0.0,0
PRV54812,12,12,0,156000,13000.0,42000,12869.97916223502,12,3,5.833333333333333,77.41666666666667,7.916666666666667,1.0,12816.0,1.0,4.0,1.0,0
PRV54813,1056,0,1056,300030,284.1193181818182,5300,604.6544436090892,711,1,1.4583333333333333,74.6155303030303,2.5643939393939394,0.001893939393939394,3680.0,1.4852320675105486,1056.0,0.0,0
PRV54814,82,0,82,20790,253.53658536585365,2700,440.3544362319789,72,3,1.2926829268292683,72.41463414634147,2.7439024390243905,0.0,210.0,1.1388888888888888,27.333333333333332,0.0,0
PRV54817,1,1,0,7000,7000.0,7000,0.0,1,1,19.0,99.0,9.0,2.0,1068.0,1.0,1.0,1.0,0
PRV54818,5,5,0,46000,9200.0,26000,9782.63768111648,5,2,3.0,70.6,7.4,0.4,5340.0,1.0,2.5,1.0,0
PRV54819,25,23,2,158110,6324.4,20000,4233.099809832033,23,4,4.36,75.48,7.2,0.8,22428.0,1.0869565217391304,6.25,0.92,0
PRV54820,1,1,0,12000,12000.0,12000,0.0,1,1,2.0,96.0,9.0,0.0,1068.0,1.0,1.0,1.0,0
PRV54821,7,7,0,39000,5571.428571428572,9000,2070.1966780270627,7,1,4.571428571428571,74.71428571428571,7.0,1.0,7476.0,1.0,7.0,1.0,0
PRV54822,16,16,0,136000,8500.0,18000,5059.644256269407,16,2,6.125,68.625,8.0,0.6875,17088.0,1.0,8.0,1.0,1
PRV54824,10,10,0,100000,10000.0,23000,5868.938953886337,10,1,6.5,72.2,8.8,0.9,10680.0,1.0,10.0,1.0,0
PRV54827,17,0,17,2570,151.1764705882353,600,204.7828835908038,12,1,1.2941176470588236,75.88235294117646,2.411764705882353,0.0,0.0,1.4166666666666667,17.0,0.0,0
PRV54828,60,3,57,111610,1860.1666666666667,57000,7967.937974468159,22,16,2.0,69.61666666666666,2.716666666666667,0.03333333333333333,3384.0,2.727272727272727,3.75,0.05,1
PRV54829,75,0,75,21140,281.8666666666667,2500,469.8323258508448,55,30,1.3333333333333333,74.98666666666666,2.24,0.0,200.0,1.3636363636363635,2.5,0.0,0
PRV54830,11,1,10,13810,1255.4545454545455,13000,3895.259589902484,11,6,2.5454545454545454,73.54545454545455,2.909090909090909,0.09090909090909091,1068.0,1.0,1.8333333333333333,0.09090909090909091,0
PRV54831,17,4,13,34040,2002.3529411764705,20000,4876.51198272362,17,13,0.8235294117647058,69.82352941176471,3.9411764705882355,0.058823529411764705,4272.0,1.0,1.3076923076923077,0.23529411764705882,0
PRV54832,60,5,55,95240,1587.3333333333333,54000,7230.040407479431,58,19,1.9,73.06666666666666,3.1333333333333333,0.08333333333333333,5450.0,1.0344827586206897,3.1578947368421053,0.08333333333333333,1
PRV54833,88,0,88,19000,215.9090909090909,3300,473.0911709262386,48,3,1.3068181818181819,69.5909090909091,2.6818181818181817,0.0,340.0,1.8333333333333333,29.333333333333332,0.0,0
PRV54834,16,6,10,59300,3706.25,24000,6355.67659655524,15,8,3.4375,72.6875,4.9375,0.3125,6608.0,1.0666666666666667,2.0,0.375,0
PRV54836,8,0,8,3400,425.0,1600,668.3668795760946,8,6,0.125,71.125,2.125,0.0,30.0,1.0,1.3333333333333333,0.0,0
PRV54837,1843,0,1843,524060,284.35160065111234,16300,665.1307089762304,728,12,1.6006511123168747,73.15355398806294,2.5246880086814976,0.0005425935973955507,5600.0,2.5315934065934065,153.58333333333334,0.0,1
PRV54838,58,0,58,10800,186.20689655172413,1600,263.3310742932654,31,1,0.6896551724137931,74.39655172413794,2.810344827586207,0.0,170.0,1.8709677419354838,58.0,0.0,0
PRV54840,26,0,26,6520,250.76923076923077,1900,468.51188311011344,21,12,1.3846153846153846,71.46153846153847,2.6153846153846154,0.0,0.0,1.2380952380952381,2.1666666666666665,0.0,0
PRV54841,6,3,3,50250,8375.0,27000,11074.142404719203,5,5,1.5,78.16666666666667,5.5,0.3333333333333333,3204.0,1.2,1.2,0.5,0
PRV54842,130,3,127,62420,480.15384615384613,11000,1269.553412669491,59,18,1.1076923076923078,73.96923076923076,2.853846153846154,0.015384615384615385,3534.0,2.2033898305084745,7.222222222222222,0.023076923076923078,0
PRV54845,41,8,33,100280,2445.8536585365855,37000,6469.037399648329,36,18,2.048780487804878,69.78048780487805,3.4634146341463414,0.1951219512195122,8884.0,1.1388888888888888,2.2777777777777777,0.1951219512195122,1
PRV54846,42,9,33,117930,2807.8571428571427,31000,6808.276360686625,40,27,0.8333333333333334,72.9047619047619,4.023809523809524,0.16666666666666666,9672.0,1.05,1.5555555555555556,0.21428571428571427,0
PRV54847,296,10,286,128200,433.1081081081081,16000,1399.5896983995838,135,59,1.2905405405405406,70.02027027027027,2.814189189189189,0.010135135135135136,11960.0,2.1925925925925926,5.016949152542373,0.033783783783783786,0
PRV54848,28,24,4,239270,8545.357142857143,57000,11199.160511575014,26,5,6.785714285714286,73.46428571428571,6.857142857142857,0.75,24764.0,1.0769230769230769,5.6,0.8571428571428571,0
PRV54849,12,0,12,1590,132.5,300,104.37040681238058,12,8,0.0,72.16666666666667,1.9166666666666667,0.0,0.0,1.0,1.5,0.0,0
PRV54852,180,0,180,51420,285.6666666666667,3300,570.2984615054917,82,2,1.9444444444444444,75.85,2.727777777777778,0.0,450.0,2.1951219512195124,90.0,0.0,0
PRV54854,131,0,131,39660,302.7480916030534,3300,591.435090963711,55,3,1.6870229007633588,69.95419847328245,2.3893129770992365,0.0,440.0,2.381818181818182,43.666666666666664,0.0,0
PRV54855,212,0,212,56930,268.5377358490566,3200,513.5604123639748,129,3,1.5943396226415094,72.57075471698113,2.693396226415094,0.0,490.0,1.6434108527131783,70.66666666666667,0.0,0
PRV54856,1,0,1,40,40.0,40,0.0,1,1,0.0,66.0,1.0,0.0,0.0,1.0,1.0,0.0,0
PRV54859,25,0,25,12250,490.0,3300,825.8228219983589,6,4,1.16,69.12,2.04,0.0,280.0,4.166666666666667,6.25,0.0,0
PRV54860,21,0,21,14080,670.4761904761905,3300,1044.8228375685335,8,1,3.0476190476190474,69.61904761904762,3.2857142857142856,0.0,280.0,2.625,21.0,0.0,0
PRV54861,43,0,43,6450,150.0,900,206.66282638521088,32,9,1.4186046511627908,67.32558139534883,2.511627906976744,0.0,180.0,1.34375,4.777777777777778,0.0,0
PRV54862,7,0,7,3530,504.2857142857143,2800,1034.8567878835076,1,2,0.14285714285714285,86.0,2.2857142857142856,0.0,0.0,7.0,3.5,0.0,0
PRV54863,6,0,6,1140,190.0,500,240.49948024891862,6,2,0.6666666666666666,69.33333333333333,2.5,0.0,0.0,1.0,3.0,0.0,0
PRV54864,5,0,5,860,172.0,500,196.6468916611702,5,2,2.8,69.6,1.4,0.0,0.0,1.0,2.5,0.0,0
PRV54865,6,0,6,610,101.66666666666667,300,119.73582031567106,6,2,0.0,75.33333333333333,2.3333333333333335,0.0,50.0,1.0,3.0,0.0,0
PRV54866,2,0,2,40,20.0,20,0.0,2,1,0.0,52.5,1.0,0.0,90.0,1.0,2.0,0.0,0
PRV54867,3,0,3,3550,1183.3333333333333,3300,1834.620760084583,3,1,6.666666666666667,76.66666666666667,4.0,0.0,20.0,1.0,3.0,0.0,0
PRV54868,105,0,105,25220,240.1904761904762,3100,463.4672442005869,91,1,1.6,72.4952380952381,2.6666666666666665,0.0,260.0,1.1538461538461537,105.0,0.0,0
PRV54869,8,0,8,950,118.75,300,101.90156314516756,8,1,0.0,69.75,2.125,0.0,0.0,1.0,8.0,0.0,0
PRV54870,8,0,8,1080,135.0,300,102.81745265969477,8,1,0.0,80.25,2.125,0.0,0.0,1.0,8.0,0.0,0
PRV54871,10,0,10,3260,326.0,2000,601.354027729645,8,1,0.0,73.9,3.6,0.0,0.0,1.25,10.0,0.0,0
PRV54873,8,0,8,420,52.5,90,31.05295017040594,8,3,0.0,64.125,2.375,0.0,0.0,1.0,2.6666666666666665,0.0,0
PRV54875,20,20,0,172000,8600.0,25000,7479.093668704995,19,3,9.15,69.55,8.3,0.85,20292.0,1.0526315789473684,6.666666666666667,1.0,1
PRV54876,3,3,0,58000,19333.333333333332,37000,15373.13674346694,3,2,10.666666666666666,71.0,8.0,1.3333333333333333,2136.0,1.0,1.5,1.0,1
PRV54877,70,0,70,26290,375.57142857142856,3300,668.2068492426138,63,20,1.8285714285714285,74.05714285714286,2.7142857142857144,0.014285714285714285,180.0,1.1111111111111112,3.5,0.0,0
PRV54878,16,1,15,9240,577.5,5000,1353.723260739309,15,7,2.125,73.625,3.0,0.0625,1158.0,1.0666666666666667,2.2857142857142856,0.0625,0
PRV54879,245,60,185,643720,2627.4285714285716,57000,6842.789516027486,197,36,2.2816326530612243,73.28571428571429,3.8612244897959185,0.18775510204081633,62364.0,1.2436548223350254,6.805555555555555,0.24489795918367346,1
PRV54881,39,33,6,294510,7551.538461538462,35000,7345.006373277139,39,6,5.538461538461538,73.2051282051282,7.17948717948718,0.4358974358974359,35244.0,1.0,6.5,0.8461538461538461,0
PRV54882,253,32,221,369680,1461.1857707509882,34000,4221.511918031556,220,132,2.067193675889328,74.3913043478261,3.41897233201581,0.1067193675889328,34946.0,1.15,1.9166666666666667,0.12648221343873517,1
PRV54883,1,1,0,13000,13000.0,13000,0.0,1,1,7.0,81.0,9.0,0.0,1068.0,1.0,1.0,1.0,0
PRV54885,316,36,280,411400,1301.8987341772151,41000,4202.938148697427,289,180,2.0348101265822787,73.18987341772151,3.2183544303797467,0.08860759493670886,38868.0,1.0934256055363323,1.7555555555555555,0.11392405063291139,0
PRV54886,9,0,9,7940,882.2222222222222,5300,1710.3857589574477,9,8,3.4444444444444446,78.22222222222223,4.222222222222222,0.0,0.0,1.0,1.125,0.0,0
PRV54887,143,0,143,48780,341.1188811188811,3300,663.271984335516,126,77,1.3006993006993006,75.12587412587412,2.3076923076923075,0.0,430.0,1.1349206349206349,1.8571428571428572,0.0,0
PRV54888,413,0,413,120880,292.6876513317191,3300,540.9455868473875,324,146,1.74818401937046,74.9225181598063,2.709443099273608,0.0,710.0,1.2746913580246915,2.828767123287671,0.0,0
PRV54889,56,7,49,100580,1796.0714285714287,34000,5388.718747555838,48,33,1.625,74.51785714285714,3.392857142857143,0.125,7506.0,1.1666666666666667,1.696969696969697,0.125,0
PRV54890,77,4,73,74320,965.1948051948052,44000,5078.721764793104,77,53,2.5064935064935066,74.25974025974025,3.207792207792208,0.03896103896103896,4672.0,1.0,1.4528301886792452,0.05194805194805195,0
PRV54891,50,6,44,83380,1667.6,35000,5360.783738010168,44,18,0.52,73.5,3.24,0.06,5460.0,1.1363636363636365,2.7777777777777777,0.12,0
PRV54892,49,0,49,10670,217.75510204081633,3300,526.1228678824401,46,30,1.6122448979591837,70.36734693877551,2.9183673469387754,0.0,0.0,1.065217391304348,1.6333333333333333,0.0,0
PRV54893,8,0,8,1830,228.75,1000,324.36476380766146,8,6,3.875,66.75,1.875,0.0,0.0,1.0,1.3333333333333333,0.0,0
PRV54894,229,138,91,1757060,7672.751091703057,103000,12733.769505505901,209,64,4.471615720524017,74.47598253275109,5.8384279475982535,0.4410480349344978,142144.0,1.0956937799043063,3.578125,0.6026200873362445,1
PRV54895,3436,3,3433,1057610,307.80267753201394,36000,901.6328565014481,1469,26,1.3780558789289872,73.4697322467986,2.59895227008149,0.002328288707799767,14964.0,2.339006126616746,132.15384615384616,0.0008731082654249127,1
PRV54896,159,56,103,616860,3879.622641509434,57000,7489.672288954958,152,56,3.0377358490566038,74.27044025157232,4.490566037735849,0.2830188679245283,60498.0,1.0460526315789473,2.8392857142857144,0.3522012578616352,1
PRV54898,9,9,0,72000,8000.0,17000,4301.162633521313,9,1,5.444444444444445,71.66666666666667,8.11111111111111,0.7777777777777778,9612.0,1.0,9.0,1.0,0
PRV54900,14,0,14,3490,249.28571428571428,1000,291.5070730297528,14,14,1.3571428571428572,72.28571428571429,3.5,0.0,100.0,1.0,1.0,0.0,0
PRV54901,25,8,17,103960,4158.4,46000,9651.92583546586,25,23,2.84,75.0,4.16,0.2,7576.0,1.0,1.0869565217391304,0.32,0
PRV54902,16,1,15,9840,615.0,5000,1295.6131109761639,15,10,1.375,69.6875,2.5625,0.0625,1068.0,1.0666666666666667,1.6,0.0625,0
PRV54903,7,7,0,57000,8142.857142857143,17000,5145.5019654248,6,1,2.142857142857143,70.42857142857143,6.571428571428571,0.14285714285714285,7476.0,1.1666666666666667,7.0,1.0,0
PRV54904,19,0,19,7970,419.4736842105263,2900,778.741675070256,19,9,1.0,73.73684210526316,2.3684210526315788,0.0,100.0,1.0,2.111111111111111,0.0,0
PRV54905,149,4,145,79620,534.3624161073825,17000,1796.3985450428204,114,44,0.7516778523489933,76.52348993288591,2.61744966442953,0.026845637583892617,4652.0,1.3070175438596492,3.3863636363636362,0.026845637583892617,0
PRV54906,22,8,14,127150,5779.545454545455,57000,12292.602296182904,22,14,4.045454545454546,74.36363636363636,4.681818181818182,0.22727272727272727,8544.0,1.0,1.5714285714285714,0.36363636363636365,0
